ITEM_NM,SUBITEM_NM,CTPRVN_NM,SIGNGU_NM,CLSSRM_NM,TROBL_TY_NM,OPER_TIME_CN,CLSSRM_INTRCN_CN,RCRIT_PD,OPER_PD
태권도,,전북,군산시,2022년 전북장애인생활체육 장애인태권도교실(군산),기타장애,"매주 수,목 18:00~19:00",,20220101~20220330,20220601~20221130
태권도,,서울,강동구,강동구 지적장애인 해피죤 태권도교실,지적장애,화 10:30-11:30,,20220401~20220930,20220401~20220930
태권도,,서울,성북구,2022 성북구 지적장애인 태권도교실,지적장애,"월,화,목 20:30-21:30",,20220404~20220831,20220404~20220831
태권도,,경기,군포시,군포시 장애인 태권도 교실,지적장애,14:00-16:00,,20220101~20221231,20220101~20221231
태권도,,충북,진천군,2022년 배우고즐기는 품새 태권도교실,지적장애,"화,금10:00-11:00",,20220201~20220331,20220331~20221031
태권도,,인천,서구,금강태권도 교실,지적장애,목 10:00 ~ 12:00,사업명:금강태권도 교실  운영일시:목 (10:00 ~ 12:00)  운영장소:경희대정석태권도스쿨  운영종목:태권도,20220401~20221231,20220401~20221231
태권도,,광주,남구,(시비)2022 지적장애인 태권도교실(정영태),지적장애,매주 수 10:00~12:00,,20220103~20220405,20220406~20221005
태권도,,경기,가평군,가평군 하이킥 태권도교실(시군),지적장애,10:00-11:50,,20220101~20221231,20220101~20221231
태권도,,경남,진주시,(기금)2022년 경남장애인 태권도 생활체육교실,지적장애,"화, 수 10:00-11:30",,20220401~20220930,20220401~20220930
태권도,,경남,창원시,(지방비) 2022년 경남지적장애인태권도생활체육교실,지적장애,월요일 10:00~11:00,,20220401~20220930,20220401~20220930
태권도,,대구,수성구,2022년 대구지적장애인태권도교실(한울주간),지적장애,"매주 수, 금 10:30~11:30",,20220101~20220130,20220401~20221201
태권도,,대구,남구,2022년 대구발달장애인태권도생활체육교실(대명주간),지적장애,0000,"놀이를 결합한 태권도로 호기심을 유발하여 장애인들에게 운동에 대한 거부감을 줄여 지속적인 활동이 되도록 뒷받침함으로써 장애인들에게 태권도를 통해 건강과 체력을 다질 수 있는 기회를 제공하고 재활에도 긍정적인 영향을 끼치고자 하며, 다양한 체육활동의 커리큘럼을 제공함으로써 지역 장애인들의 자기관리 능력양성 및 전문성을 양성함으로 참가자들의 성공과 자신감을 높이고, 생활체육활동에 대한 흥미도와 적극적인 참여할 수 있는 환경을 제공하여 규칙적인 운동습관과 만족한 삶추구에 기여하고자 함.",20220101~20220228,20220406~20221102
태권도,,부산,사상구,2022 사상구장애인 생활체육 태권도교실,지적장애,매주월요일 10:00~11:30,,20220301~20220320,20220321~20221128
태권도,,서울,강남구,2022 강남구 발달장애인 즐거운태권도교실,지적장애,목 13:30-15:00,,20220407~20220929,20220407~20220929
태권도,,대구,북구,2022년 대구지적장애인태권도생활체육교실(푸른주간),지적장애,0000,"이용인들에게 태권도의 체험 기회를 제공하고, 한국 고유의 태권도 가치를 전달하는 ‘푸른 꿈을 찾는 태양 태권교실’은 이용인들에게 교실에서의 시간이 소중한 추억으로 간직 될 수 있도록 꿈을 키워나가는 태권교실입니다.",20220301~20220331,20220413~20221026
태권도,,서울,금천구,금천구 발달장애인 태권도 점핑교실,지적장애,금 10:40-11:40,,20220401~20220922,20220401~20220922
태권도,,경기,성남시,성남시 두드림 태권도 교실,지적장애,10:00~12:00,,20220101~20221231,20220101~20221231
테니스,,전북,진안군,2022 전북장애인생활체육 테니스교실(진안),기타장애,14:00~16:00,,20220101~20220301,20220601~20221231
테니스,,광주,서구,(기금) 2022 지체장애인 테니스교실(신미경),지체장애,매 주 목요일 14:00~17:00,,20220401~20220406,20220407~20221027
테니스,,서울,송파구,2022 송파구 지체장애인 테니스교실,지체장애,화 14:00-15:00,,20220405~20220913,20220405~20220913
테니스,,제주,제주시,(지방비) 발달장애인 테니스교실,기타장애,매주화요일 16:30~18:00,,20220301~20221130,20220401~20221130
테니스,,충남,보령시,(시비)2022년 장애인 통합테니스 교실,지체장애,월 16:00~17:00,,20220325~20221014,20220325~20221014
테니스,,충남,공주시,(시비) 2022년 공주 장애인 생활체육프로그램 테니스교실,지적장애,매주 월 15:00~16:00,"7,8월 실시 하지 않으며 시립테니스장에서 전문 강사초빙하여 진행하고 있습니다. 궁금하시 사항은 연락주세요.",20220301~20221231,20220301~20221231
테니스,,경북,안동시,2022년 생애주기별 정신장애여성 뉴스포츠교실(대성그린빌),기타장애,"화, 14:00~15:00",,20220301~20220930,20220412~20221018
테니스,,충북,충주시,2022년 충주시장애인체육회 매직테니스교실,뇌병변장애,화 10:00~12:00,,20220201~20220331,20220331~20221031
파워싸커,,부산,남구,장애인파워싸커 교실,기타장애,"화,일요일 18:30~19:40",,20220201~20220301,20220322~20221025
파크골프,,인천,남동구,장애인파크골프 점프교실,뇌병변장애,토 13:00 ~ 14:00,사업명: 장애인파크골프 점프교실  운영일시:토(13:00 ~ 14:00)  운영장소:장수배수지파크골프장  운영종목:파크골프,20220401~20221231,20220401~20221231
파크골프,,경기,양평군,양평군 장애인 파크골프 교실(시군),지체장애,09:00~12:00,,20220101~20221231,20220101~20221231
파크골프,,전북,익산시,파크골프교실,지체장애,매주화,,20220501~20220531,20220601~20221130
파크골프,,광주,광산구,(기금)2022 어르신 파크골프교실(김정희),지체장애,매주 금 09:30~11:30,,20220204~20220530,20220603~20221118
파크골프,,충남,논산시,(도비)논산시장애인파크골프교실,지체장애,-,,20220301~20221130,20220301~20221130
파크골프,,강원,철원군,(지방비) 철원군지적장애인협회 파크골프교실,지적장애,매주 월 15:00~17:00,철원군지적장애인협회,20220301~20220331,20220401~20221203
파크골프,,전남,순천시,2022 전남 순천시 장애인생활체육 파크골프교실,기타장애,13:30~14:30,,20220301~20220320,20220321~20220919
파크골프,,충남,계룡시,(자담)파크골프교실,지체장애,화 14:00,,20220301~20221130,20220301~20221030
파크골프,,전남,장흥군,2022 전남 장흥군 장애인생활체육 파크골프교실,지체장애,13:00~14:00,,20220301~20220331,20220425~20221107
파크골프,,전남,장성군,2022 전남 장성군 장애인생활체육 파크골프교실,지체장애,11:00~12:00,,20220401~20220431,20220507~20221029
파크골프,,경기,양주시,양주시 파크골프 교실,지체장애,10:00~12:00,,20220101~20221231,20220101~20221231
파크골프,,경기,포천시,포천시 파크골프 교실(시군),지적장애,10:00-12:00,,20220101~20221231,20220101~20221231
파크골프,,대구,수성구,2022년 대구발달장애인파크골프생활체육교실(수성구청소년),기타장애,0000,"발달장애인(성인)들의 전인적 발달 지원과 재활스포츠 활동의 체계화를 도모하고, 신체활동과 활발한 커뮤니케이션 발달을 통한 장애인의 신체·정신적, 사회적 건강 증진을 위한 파크골프 교실",20220401~20220430,20220506~20221028
파크골프,,광주,서구,(기금) 2022 장애인 어르신 파크골프교실(서선수),지체장애,매 주 수 10:00~12:00,,20220425~20220429,20220504~20221026
파크골프,,경기,시흥시,시흥시 보라매 파크골프 교실,지체장애,10:00-12:00,,20220101~20221231,20220101~20221231
파크골프,,전북,진안군,2022 전북장애인생활체육 파크골프교실(진안),기타장애,10:00~12:00,,20220101~20220301,20220601~20221231
파크골프,,경기,남양주시,남양주시 파크골프 교실(골프협회),지적장애,15:00-16:00,,20220101~20221231,20220101~20221231
파크골프,,세종,,지적장애인 골프교실,지적장애,매주 금 오전 10:00~11:00,,20220201~20220320,20220325~20220902
파크골프,,경기,남양주시,남양주시 파크골프 교실(지체장애인협회),지체장애,13:00-14:00,,20220101~20221231,20220101~20221231
파크골프,,경남,창원시,(지방비)2022년 손사랑파크골프생활체육교실,청각장애,"월,14:00~16:00",,20220401~20220930,20220401~20220930
파크골프,,전남,영암군,2022 전남 영암군 장애인생활체육 파크골프교실(기금),청각장애,15:00~16:00,기금사업,20220401~20220431,20220504~20221124
파크골프,,전남,순천시,2022 전남 순천시 장애인생활체육 신나는파크골프교실,기타장애,14:30~15:30,,20220301~20220331,20220404~20221031
파크골프,,경남,창원시,(지방비)2022년 창원시장애인파크골프 생활체육교실,지체장애,화 14:00~17:00,,20220401~20220930,20220401~20220930
파크골프,,세종,,2022년 세종특별자치시 장애인 생활체육 골프교실,지체장애,매주 화 오전 10:00~12:00,,20220201~20220310,20220315~20220830
파크골프,,경기,구리시,구리시 파크골프 교실,지체장애,14:00-15:00,,20220101~20221231,20220101~20221231
파크골프,,경남,창원시,(지방비)경남지적장애인골프생활체육교실,지적장애,월요일 10:00~11:00,,20220401~20220930,20220401~20220930
파크골프,,경남,창원시,(지방비)내일은 골프왕 지적장애교실,지적장애,화 13:00 ~ 14:00,,20220401~20220930,20220401~20220930
파크골프,,세종,,2022년 세종시 시각장애인 그라운드 골프교실,시각장애,매주 목 오전 09:50~11:50,,20220201~20220331,20220407~20221027
파크골프,,전북,전주시,2022 전북장애인생활체육 전주지체장애인파크골프,지체장애,25회,,20220101~20220430,20220601~20221130
파크골프,,광주,서구,(기금) 2022 지적장애인 파크골프교실(김기명),지적장애,매 주 월 10:00~12:00,,20220425~20220429,20220502~20221121
파크골프,,경기,광주시,광주시 파크골프 교실,지체장애,13:00-15:00,,20220101~20221231,20220101~20221231
파크골프,,경기,과천시,과천시 파크골프 교실,지체장애,09:30-11:30,,20220101~20221231,20220101~20221231
파크골프,,전북,완주군,2022 전북장애인생활체육 완주군 장애인 파크골프,지체장애,총25회,,20220101~20220430,20220601~20221130
파크골프,,충북,증평군,2022년 장애인생활체육 나래핀파크골프교실,지체장애,목 10:00~12:00,,20220201~20220331,20220331~20221031
파크골프,,경북,성주군,2022 성주군 청각장애인 생활체육 파크골프 교실(성주군수어통역센터),청각장애,"화수, 13:30~14:30",,20220301~20220930,20220503~20220914
파크골프,,경북,포항시,2022년 포항시 신장장애인파크골프교실(포항시신장장애인협회),기타장애,"목, 14:00~15:30",,20220301~20220930,20220401~20221031
파크골프,,충북,제천시,2022년 제천시 JCRC 파크골프 교실,지체장애,화 14:00-16:00,,20220201~20220331,20220331~20221031
파크골프,,경북,영천시,2022년 발달장애인 파크골프교실(영천시중증장애인자립지원센터),지적장애,"월, 13:30~15:30",,20220301~20220930,20220418~20221031
파크골프,,충북,제천시,2022년 제천시장애인생활체육 큰나무파크골프교실,지적장애,화 16:00~17:00,,20220201~20220331,20220331~20221031
파크골프,,충남,아산시,(시비)김현아 지도자 파크골프교실,지체장애,수 15:00~16:00,,20220511~20220831,20220511~20220831
파크골프,,세종,,2022년 원포인트 농아인 골프교실,청각장애,매주 화 오전 10:00~12:00,,20220201~20220331,20220406~20220928
파크골프,,서울,구로구,구로구 지적장애인 파크골프교실,지적장애,목 16:00-17:30,,20220407~20221124,20220407~20221124
파크골프,,충북,제천시,2022년 제천시장애인생활체육 이하파크골프교실,지적장애,금 09:00-10:00,,20220201~20220331,20220331~20221031
파크골프,,제주,제주시,(기금)고령장애인 파크골프교실,기타장애,"매주 화,목 14:00~16:00",,20220301~20221130,20220401~20221130
파크골프,,경북,안동시,지체장애인 파크골프교실(안동시지체장애인협회),지체장애,"화, 10:00~12:00",,20220301~20220930,20220401~20220930
파크골프,,울산,중구,2022 울산 지체장애인 파크골프교실,지체장애,매주 수요일 14:00~15:00,-중구지역 시설 중 협약된 시설 이용자들을 중심으로 진행  -반복을 통한 수업진행으로 파크골프 규칙을 익히게 함  -신체활동 위주 참여형 수업으로 진행,20220101~20221130,20220101~20221130
파크골프,,경북,상주시,발달장애인 파크골프교실(상주시지적발달장애인복지협회),지적장애,"월, 14:00~16:00",,20220301~20220930,20220401~20221031
파크골프,,대전,유성구,2022 파크골프 생활체육교실,지적장애,월 14:00 ~ 16:00,,20220404~20221128,20220404~20221128
파크골프,,인천,중구,어울림파크골프교실,지적장애,월 13:30 ~ 15:30,사업명: 어울림파크골프교실  운영일시:월(13:30 ~ 15:30)  운영장소:영종파크골프공원  운영종목:파크골프,20220401~20221231,20220401~20221231
파크골프,,인천,중구,홀인원클럽교실,지체장애,수 10:00~12:00,사업명: 홀인원클럽교실  운영일시:수(10:00~12:00)  운영장소:영종파크골프공원  운영종목:파크골프,20220401~20221231,20220401~20221231
파크골프,,강원,고성군,(지방비) 고성군 지체장애인협회 생활체육교실(장애인파크골프교실),지체장애,매주 화 14:00~16:00,고성군지체장애인협회,20220301~20220331,20220404~20221014
파크골프,,충남,천안시,(기금)공치러가자 파크골프교실,지적장애,화 13:30~14:30,,20220309~20221018,20220309~20221018
파크골프,,충남,천안시,(도비)모두함께 파크골프교실,지적장애,월 10:00~11:30,,20220307~20221031,20220307~20221031
파크골프,,전남,광양시,2022 전남 광양시 장애인생활체육 지체장애인 파크골프교실,지체장애,14:00~16:00,,20220301~20220331,20220405~20221101
