GRP_NM,LOCPLC_DC,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_CD_NM
"주식회사 일칸토","대전 서구","25","대전광역시","25030","서구"
"주식회사 일학교","서울 구로구","11","서울특별시","11170","구로구"
"주식회사 잇다","광주 동구","24","광주광역시","24010","동구"
"주식회사 잇츠","경기 오산시","31","경기도","31140","오산시"
"주식회사 자그마치북스","서울 마포구","11","서울특별시","11140","마포구"
"주식회사 자바소프트","경기 파주시","31","경기도","31200","파주시"
"주식회사 자화상","서울 마포구","11","서울특별시","11140","마포구"
"주식회사 잔느","충북 청주시","33","충청북도","33040","청주시"
"주식회사 잔파","경기 성남시","31","경기도","31020","성남시"
"주식회사 전영일공방","경기 파주시","31","경기도","31200","파주시"
"주식회사 제너럴프로젝트","서울 성동구","11","서울특별시","11040","성동구"
"주식회사 제스트아트","경북 김천시","37","경상북도","37030","김천시"
"주식회사 제이씨기획","충남 당진시","34","충청남도","34080","당진시"
"주식회사 좋아지지","경기 부천시","31","경기도","31050","부천시"
"주식회사 좋은책신사고","서울 강서구","11","서울특별시","11160","강서구"
"주식회사 주티스트","경북 영주시","37","경상북도","37060","영주시"
"주식회사 준토스뮤직","서울 마포구","11","서울특별시","11140","마포구"
"주식회사 중독자","서울 영등포구","11","서울특별시","11190","영등포구"
"주식회사 쥐제이","광주 서구","24","광주광역시","24020","서구"
"주식회사 지더블유엘","경기 고양시","31","경기도","31100","고양시"
"주식회사 지안컴퍼니","서울 종로구","11","서울특별시","11010","종로구"
"주식회사 지앤미디어","충남 아산시","34","충청남도","34040","아산시"
"주식회사 지팩토리","서울 강서구","11","서울특별시","11160","강서구"
"주식회사 진한컴퍼니","경남 창원시","38","경상남도","38110","창원시"
"주식회사 차오름 문화원","광주 남구","24","광주광역시","24030","남구"
"주식회사 차차프렌즈","서울 성동구","11","서울특별시","11040","성동구"
"주식회사 차차프렌즈","서울 중구","11","서울특별시","11020","중구"
"주식회사 참아트리움","부산 북구","21","부산광역시","21080","북구"
"주식회사 창라이프","인천 남동구","23","인천광역시","23050","남동구"
"주식회사 창작하는 공간","서울 종로구","11","서울특별시","11010","종로구"
"주식회사 창흥피앤에이","경남 창원시","38","경상남도","38110","창원시"
"주식회사 채문사","서울 마포구","11","서울특별시","11140","마포구"
"주식회사 책갈피","부산 기장군","21","부산광역시","21310","기장군"
"주식회사 책여우","제주 제주시","39","제주특별자치도","39010","제주시"
"주식회사 처럼컬쳐","서울 광진구","11","서울특별시","11050","광진구"
"주식회사 초코뮤직","부산 연제구","21","부산광역시","21130","연제구"
"주식회사 초코뮤직","부산 해운대구","21","부산광역시","21090","해운대구"
"주식회사 촉뮤직엔터테인먼트","경기 성남시","31","경기도","31020","성남시"
"주식회사 춤추다","서울 마포구","11","서울특별시","11140","마포구"
"주식회사 카리스아트컴퍼니","서울 관악구","11","서울특별시","11210","관악구"
"주식회사 카피바라","전북 완주군","35","전라북도","35310","완주군"
"주식회사 카피바라","전북 전주시","35","전라북도","35010","전주시"
"주식회사 커넥션에이","서울 서초구","11","서울특별시","11220","서초구"
"주식회사 커즈","경기 화성시","31","경기도","31240","화성시"
"주식회사 컬처팩토리아지트","대구 중구","22","대구광역시","22010","중구"
"주식회사 컬쳐익스트림 엔터테인먼트","전남 여수시","36","전라남도","36020","여수시"
"주식회사 컬쳐플러스","충남 천안시","34","충청남도","34010","천안시"
"주식회사 컴인컴퍼니","서울 종로구","11","서울특별시","11010","종로구"
"주식회사 케이뮤직공방","경기 시흥시","31","경기도","31150","시흥시"
"주식회사 케이미래정책연구소","경남 창원시","38","경상남도","38110","창원시"
"주식회사 케이브","서울 서초구","11","서울특별시","11220","서초구"
"주식회사 케이아트팩토리","경기 용인시","31","경기도","31190","용인시"
"주식회사 케이아트팩토리","대전 대덕구","25","대전광역시","25050","대덕구"
"주식회사 케이에이엔엔터테인먼트","대구 동구","22","대구광역시","22020","동구"
"주식회사 케이엠아츠","인천 부평구","23","인천광역시","23060","부평구"
"주식회사 코어닷투데이","울산 남구","26","울산광역시","26020","남구"
"주식회사 코인닥코리아","경기 용인시","31","경기도","31190","용인시"
"주식회사 콘댁트","서울 종로구","11","서울특별시","11010","종로구"
"주식회사 콘텐츠지","서울 종로구","11","서울특별시","11010","종로구"
"주식회사 콘텐츠컬쳐플레이스","경기 남양주시","31","경기도","31130","남양주시"
"주식회사 콘텐츠플래닝","서울 종로구","11","서울특별시","11010","종로구"
"주식회사 큐브나인제주","제주 제주시","39","제주특별자치도","39010","제주시"
"주식회사 크램뮤직","서울 마포구","11","서울특별시","11140","마포구"
"주식회사 크로노토프","서울 관악구","11","서울특별시","11210","관악구"
"주식회사 크리티버스","서울 광진구","11","서울특별시","11050","광진구"
"주식회사 클래식플러스","경기 성남시","31","경기도","31020","성남시"
"주식회사 클래프컴퍼니","서울 마포구","11","서울특별시","11140","마포구"
"주식회사 클럽발코니","서울 서초구","11","서울특별시","11220","서초구"
"주식회사 클럽발코니","서울 종로구","11","서울특별시","11010","종로구"
"주식회사 키움뮤직","대구 중구","22","대구광역시","22010","중구"
"주식회사 킨더랜드","경기 파주시","31","경기도","31200","파주시"
"주식회사 타래유니버스","서울 성북구","11","서울특별시","11080","성북구"
"주식회사 타래유니버스","서울 은평구","11","서울특별시","11120","은평구"
"주식회사 타인의취향","서울 마포구","11","서울특별시","11140","마포구"
"주식회사 탈","서울 강남구","11","서울특별시","11230","강남구"
"주식회사 태학사","경기 파주시","31","경기도","31200","파주시"
"주식회사 토마토티브이","서울 마포구","11","서울특별시","11140","마포구"
"주식회사 투니코","서울 구로구","11","서울특별시","11170","구로구"
"주식회사 툰스퀘어","서울 서초구","11","서울특별시","11220","서초구"
"주식회사 트라이앵글 리스토리","경기 고양시","31","경기도","31100","고양시"
"주식회사 트레첸토","경기 수원시","31","경기도","31010","수원시"
"주식회사 트레첸토","서울 서초구","11","서울특별시","11220","서초구"
"주식회사 티비씨","대구 수성구","22","대구광역시","22060","수성구"
"주식회사 티비이엔티","경기 안양시","31","경기도","31040","안양시"
"주식회사 티비이엔티","서울 서초구","11","서울특별시","11220","서초구"
"주식회사 티앤비뮤직","경기 파주시","31","경기도","31200","파주시"
"주식회사 티에스컴퍼니","전남 여수시","36","전라남도","36020","여수시"
"주식회사 틴커스페이스","부산 수영구","21","부산광역시","21140","수영구"
"주식회사 파라독스 에비뉴","서울 중구","11","서울특별시","11020","중구"
"주식회사 파워포엠","대구 중구","22","대구광역시","22010","중구"
"주식회사 파파프로덕션","서울 종로구","11","서울특별시","11010","종로구"
"주식회사 판게아","경기 성남시","31","경기도","31020","성남시"
"주식회사 판소리공장바닥소리","서울 종로구","11","서울특별시","11010","종로구"
"주식회사 패션서울닷컴","경기 남양주시","31","경기도","31130","남양주시"
"주식회사 퍼니브라운","광주 남구","24","광주광역시","24030","남구"
"주식회사 퍼블릭갤러리","서울 강남구","11","서울특별시","11230","강남구"
"주식회사 퍼블릭갤러리","서울 서초구","11","서울특별시","11220","서초구"
"주식회사 퍼블릭캠프","서울 마포구","11","서울특별시","11140","마포구"
"주식회사 퍼플컨텐츠","서울 강남구","11","서울특별시","11230","강남구"
"주식회사 페노메노 FENOMENO","서울 종로구","11","서울특별시","11010","종로구"
"주식회사 페르소나 경주플라잉","경북 경주시","37","경상북도","37020","경주시"
"주식회사 페이스커뮤니케이션","서울 서초구","11","서울특별시","11220","서초구"
"주식회사 페이지1","서울 서초구","11","서울특별시","11220","서초구"
